dataID,HHuniqueID,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,past_Outcome,Y_AcceptedOffer,CallDuration,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan,carMake,carModel,carYr
NA,HH38b558270f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,780,0,0,GMC,Envoy,2010
NA,HH3b343c936f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,0,0,Ram,Dakota,2019
NA,HH5e1a2aad93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214,1,0,Ford,F350,2015
NA,HH87d826c866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8563,1,0,NA,Eldorado,2012
NA,HHf9216e09b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4158,0,0,Mercedes-Benz,E-Class,2014
NA,HH9f3f799917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53,0,0,Kia,Sedona,NA
NA,HH2a8888028a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4688,0,0,Volkswagen,Jetta,2003
NA,HH5b246dd665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1451,0,0,Dodge,Ram 2500,2012
NA,HH601e454742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48,0,0,GMC,Yukon XL,2016
NA,HHfbaf4748cd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1285,0,0,Buick,Century,1994
NA,HH6f316799ee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Volkswagen,NA,2014
NA,HHc078281c45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1337,0,0,Buick,LaCrosse,2015
NA,HH5e8ac0d238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-122,1,0,Mitsubishi,Mirage,2007
NA,HH7d2220355d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5008,0,0,Chevrolet,Impala SS,2004
NA,HH9b6b093a08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,216,0,0,Mitsubishi,Endeavor,2015
NA,HH61b5b4154a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,955,0,1,Mazda,Millenia,2011
NA,HH7f33f13b18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,472,1,0,Plymouth,Voyager,2008
NA,HH8eda6b863a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,324,0,1,Dodge,Stealth,2002
NA,HH011ae3bd0a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27696,0,0,Buick,LeSabre,2002
NA,HHaa73c50ee1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-197,1,0,Land Rover,Discovery Series II,2010
NA,HH4d5361edbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10861,0,0,Subaru,Legacy,2009
NA,HHf707ed0c4a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-237,1,0,Volkswagen,Golf,2015
NA,HH98f9613a48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,1,0,Pontiac,6000,1996
NA,HH0d50eeacf4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,447,1,0,Mitsubishi,RVR,2003
NA,HH423502b74d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1590,1,0,Mazda,Miata MX-5,2018
NA,HHbd677d41dd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,258,0,0,Toyota,Yaris,2017
NA,HHc9b1d48c10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12264,0,0,GMC,Sierra,2017
NA,HH393068f2eb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,MINI,Cooper Clubman,2019
NA,HH2024c54241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-428,1,0,Chevrolet,Caprice Classic,2006
NA,HHeac0793e86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Pontiac,Safari,1999
NA,HHb22796fe47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,334,0,0,Land Rover,Range Rover Sport,2019
NA,HH56b1d0db4b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,537,0,0,Mercedes-Benz,G-Class,2017
NA,HH5e3e86a5d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,97,0,0,Chevrolet,HHR Panel,2016
NA,HH68c2f339f1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,224,1,0,Lincoln,Town Car,1998
NA,HH950026cdb2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1925,1,0,Saab,900,1998
NA,HH7b18c36d55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,806,0,0,Ford,Mustang,2019
NA,HHa9176b8f31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1006,1,1,Lexus,ES,2016
NA,HH41bd2bd02b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1077,0,0,Buick,Park Avenue,2004
NA,HH1e95c7e336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1118,1,0,Ford,Taurus,2007
NA,HH7ddae57e62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2120,1,0,Volvo,240,2002
NA,HH8cd31be028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,442,0,0,Nissan,Frontier,2008
NA,HHc36b3697b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,0,0,Volkswagen,Golf,NA
NA,HHa5048a1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,1,1,Chevrolet,Corvette,2018
NA,HHbdbd4a4852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6138,1,1,Toyota,Sienna,2019
NA,HHa60b0be9e9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3473,0,0,Suzuki,SJ 410,1994
NA,HH96b39ffe6c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1242,1,0,Mazda,Familia,1998
NA,HH92f1261750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2945,1,0,Chevrolet,Cobalt SS,2019
NA,HH27aa9c576a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,498,0,0,Hyundai,Excel,2004
NA,HHc76e1bfd51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1595,0,0,Mazda,NA,NA
NA,HH4d87c5df89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,1,0,Ford,Explorer,2007
NA,HH84655c9e31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1163,1,0,Volkswagen,NA,2017
NA,HH7ebdc7bddc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Ford,Courier,1996
NA,HH68b6d53378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1801,1,0,Mazda,Familia,1997
NA,HH03ac7e9efe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,983,1,0,Dodge,Ram 3500,2004
NA,HH4629c1896f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,114,0,1,Audi,A6,2016
NA,HH01a34ca24f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3917,0,0,GMC,NA,2019
NA,HH7871ea67bb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3643,0,0,Oldsmobile,88,2004
NA,HH3d4aeb4b25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,162,1,0,Aston Martin,V8 Vantage S,2019
NA,HH69d287d315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2161,0,0,Chevrolet,Suburban 2500,2016
NA,HHee33da39ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1393,1,1,Toyota,Prius Plug-in,2019
NA,HH2cf02084f8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2139,1,0,Ford,LTD,1994
NA,HHe7e1ddd43e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118,0,0,Chevrolet,Express 1500,2019
NA,HHb59454c778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3771,0,0,Fiat,500,2019
NA,HH6f785edefd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,1,0,Nissan,Altima,2017
NA,HHf0dea50f40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,979,1,0,Mitsubishi,Endeavor,2017
NA,HH802f9a6dd3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,170,1,0,Volkswagen,Golf III,2005
NA,HHd64ef41f2e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,1,0,Cadillac,Seville,2008
NA,HHd097834e3c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3229,0,0,Mercedes-Benz,SL-Class,2007
NA,HHc67e0307ff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,1,0,Pontiac,Firefly,2000
NA,HH0012228ae0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,1,0,Mercedes-Benz,M-Class,2010
NA,HHab888d72ca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2431,1,0,Saab,43346,2010
NA,HH4cb2dd7efb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2987,1,0,Isuzu,Hombre,2009
NA,HH632a6a2ec0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1965,0,0,BMW,X6,2019
NA,HHc751661518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0,0,Ford,E350,2019
NA,HH4ffa96cee1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007,0,0,Mazda,Protege,2008
NA,HH836548f791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,557,1,0,Lamborghini,Gallardo,2019
NA,HHb68cda98b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,537,1,0,Mitsubishi,Montero Sport,2008
NA,HH56a249fa1d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-113,1,1,Dodge,Ram Van B350,2003
NA,HH161bc4c4c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,854,0,0,Oldsmobile,88,2007
NA,HH4dee08a099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,333,0,1,Lexus,ES,2012
NA,HH53812c98d6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2598,0,0,Volvo,740,2002
NA,HH4b43f875a1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Lexus,LS,2011
NA,HH50680d2b6f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5289,1,0,Hyundai,Tiburon,2015
NA,HHae743aa4de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10596,1,0,Nissan,Altima,2013
NA,HH4bdeb9649f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,419,1,0,Mitsubishi,3000GT,2003
NA,HH54949a4169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1980,1,1,Scion,tC,2019
NA,HHa20e253bcb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1378,1,0,Buick,NA,1972
NA,HH13a5351910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,290,0,0,Dodge,Dakota,2005
NA,HH429e258764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,545,1,0,NA,RX-8,2014
NA,HH46130622ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Lincoln,Town Car,2015
NA,HH25dfd3064b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,0,0,Mercedes-Benz,E-Class,2009
NA,HH701dcabec3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,0,1,Ford,E150,2017
NA,HH3ba7bcae30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,261,1,1,Audi,4000CS Quattro,1996
NA,HHea1ce25a84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,Corolla,2002
NA,HH127984b0f0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,286,1,0,Aston Martin,DBS,2019
NA,HHb1336c7faa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,569,1,0,Suzuki,NA,2017
NA,HH17919fcf29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,251,0,0,Buick,Electra,1997
NA,HHcf2e678ba3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2920,1,0,Pontiac,Trans Sport,2000
NA,HH128e1b3c3c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9716,0,0,Honda,Prelude,2009
NA,HH6f76aabb9e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1615,1,0,Plymouth,Grand Voyager,2004
NA,HH8ece8702d7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1720,0,0,Honda,Insight,2010
NA,HH525f411c1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1609,0,0,Lexus,RX,2019
NA,HHac7073a49a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,0,0,Fairthorpe,Rockette,1970
NA,HHdde8e2bbbd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,238,1,1,Isuzu,i-Series,2016
NA,HHa8d37f359d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,1,0,Mercury,Mystique,2007
NA,HH1c9ef4d9c3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4056,0,0,Land Rover,Range Rover Sport,2019
NA,HH2ef509e883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,293,0,0,Nissan,Xterra,2019
NA,HHfbf8f399f1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,0,Volkswagen,Jetta,2012
NA,HHcd9b229902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,594,1,0,Lotus,Evora,2019
NA,HHfb3b9d394b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,794,1,1,Cadillac,XLR-V,2016
NA,HH9e685e6980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2295,1,0,Nissan,Sentra,2006
NA,HH9cece9e6c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,810,0,0,Nissan,Stanza,2002
NA,HHc56f4a7602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1280,0,1,Porsche,Boxster,NA
NA,HH2ac215edf9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,862,0,0,BMW,X5,2019
NA,HH6edbc8212a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3738,1,0,Lexus,RX Hybrid,NA
NA,HH81e5c4c94c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2304,0,0,Honda,Odyssey,2012
NA,HH56f56646c5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2515,0,0,Chevrolet,NA,2016
NA,HHd61bca8729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4855,0,0,Buick,Skylark,1999
NA,HHcf896bd7f9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,699,0,0,Chevrolet,Caprice Classic,2006
NA,HHa805b3f97a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Eagle,Talon,2000
NA,HHce63f58b49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6368,1,0,Ford,Thunderbird,2000
NA,HH91171eb0f4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2196,0,0,Nissan,Sentra,2018
NA,HH0c8b6ec278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,455,1,0,Pontiac,Bonneville,1975
NA,HHa52cf26f4e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,1,0,Buick,Enclave,2019
NA,HH84f439176a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,692,0,0,GMC,Terrain,2019
NA,HHc6179ad5da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,484,1,0,Toyota,RAV4,2017
NA,HH7e5d9ebe4d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1147,0,0,Ford,Focus,2011
NA,HHbe177d8e20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1185,1,0,Chevrolet,Aveo,2018
NA,HH7f6d4585ad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,0,0,Scion,xA,2016
NA,HH18cd0c68fd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,703,0,0,Chevrolet,Silverado 2500,2019
NA,HHde0d9f5044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,901,1,0,Cadillac,CTS-V,NA
NA,HHb1eed06357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,844,0,0,Land Rover,Range Rover,2012
NA,HH0e3f36f8d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1354,0,0,Oldsmobile,Achieva,2007
NA,HH849db06c3c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47,1,0,Buick,LeSabre,2004
NA,HHb16815369c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-396,1,0,NA,Tracker,2013
NA,HH171fae7734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2149,1,0,Chevrolet,Suburban 1500,2017
NA,HH9d19b5b631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9001,0,0,Mercury,Montego,2016
NA,HHf0f3a2bc3e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-253,1,0,Ford,F-Series Super Duty,2019
NA,HH6c8e9036f0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,287,1,0,Mitsubishi,Eclipse,2002
NA,HH10d833f59c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4015,1,0,Lamborghini,Gallardo,2019
NA,HHe787f56b64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,272,0,0,Acura,TL,2009
NA,HH1fdb4c763d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1293,1,0,Geo,NA,2002
NA,HH2675257c86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,683,1,0,Buick,Century,2010
NA,HH0fe7074f66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,0,0,Mitsubishi,Truck,2001
NA,HH4de873fa79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72,1,0,Mazda,626,NA
NA,HH0ca13dda77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,230,0,0,Dodge,Durango,2010
NA,HH43e1e7a9a9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,496,1,0,BMW,M6,NA
NA,HH7620eb2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4500,1,0,Nissan,Pathfinder,2019
NA,HHa7235a3f10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,240,1,0,Mitsubishi,Mirage,2010
NA,HH794adb172d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1245,0,0,Isuzu,Rodeo,2013
